"","full.name","PA","run","algo","expl.var","rand","var.imp"
"267","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",7,4.000000000004e-05
"268","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",7,0.00212800000000002
"269","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",7,4.4000000000044e-05
"270","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio15",7,0.00115200000000004
"271","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",8,0.850075
"272","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",8,0.030709
"273","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",8,0.00249100000000002
"274","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",8,4.000000000004e-05
"275","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",8,2.69999999999992e-05
"276","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",8,3.2000000000032e-05
"277","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",8,6.3999999999953e-05
"278","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",8,0.00250499999999998
"279","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",8,3.69999999999537e-05
"280","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio15",8,0.00122999999999995
"281","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",9,0.920205
"282","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",9,0.028982
"283","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",9,0.00239500000000004
"284","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",9,3.2000000000032e-05
"285","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",9,3.50000000000072e-05
"286","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",9,4.30000000000152e-05
"287","keteleeria_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",9,4.70000000000192e-05
