"expl.name","expl.val","avg_pred_val","std_dev_pred_val"
"Bio6",-29.3856995322488,0.250946734116972,0.0286002904468502
"Bio6",-28.4807398824981,0.257883586312868,0.0280963110287707
"Bio6",-27.5757802327474,0.265048950019303,0.0275898847060601
"Bio6",-26.6708205829967,0.272349350002968,0.0270493137428271
"Bio6",-25.765860933246,0.279807517462876,0.0264895612576423
"Bio6",-24.8609012834954,0.287396776197121,0.0258936537416719
"Bio6",-23.9559416337447,0.295112974917031,0.0252625799694529
"Bio6",-23.050981983994,0.302954017614769,0.0245974676163313
"Bio6",-22.1460223342433,0.310916839948188,0.023898627360425
"Bio6",-21.2410626844926,0.318998354883023,0.0231669271827419
"Bio6",-20.336103034742,0.327195255477294,0.0224035301552778
"Bio6",-19.4311433849913,0.335503955412225,0.0216098304275655
"Bio6",-18.5261837352406,0.343920590772401,0.0207874795528541
"Bio6",-17.6212240854899,0.352441023173616,0.0199384195512984
"Bio6",-16.7162644357392,0.361060844276922,0.0190649252961494
"Bio6",-15.8113047859885,0.369775381716722,0.0181696598506694
"Bio6",-14.9063451362379,0.378579706459281,0.0172557478620978
"Bio6",-14.0013854864872,0.387468641595665,0.0163268742109257
"Bio6",-13.0964258367365,0.396436772560154,0.0153874180392872
"Bio6",-12.1914661869858,0.405478458751679,0.0144426362648306
"Bio6",-11.2865065372351,0.414587846522043,0.0134989158022791
"Bio6",-10.3815468874845,0.423758883480736,0.0125641194597933
"Bio6",-9.47658723773378,0.432985334052342,0.0116480546545788
"Bio6",-8.5716275879831,0.442260796208974,0.0107630902228899
"Bio6",-7.66666793823242,0.451578719287198,0.00992491861329888
"Bio6",-6.76170828848174,0.460932422786589,0.00915337458027381
"Bio6",-5.85674863873106,0.470315116035822,0.00847302077870442
"Bio6",-4.95178898898038,0.479719918601986,0.00791285093839096
"Bio6",-4.0468293392297,0.48913988131005,0.00750406322463875
"Bio6",-3.14186968947902,0.498568007732077,0.00727499020452904
"Bio6",-2.23691003972834,0.507997276000137,0.00724384379265297
"Bio6",-1.33195038997765,0.517420660792956,0.00741262823345462
"Bio6",-0.426990740226969,0.526831155344227,0.00776633098182374
"Bio6",0.47796890952371,0.536221793320305,0.00827801970674864
"Bio6",1.38292855927439,0.545585670416624,0.00891624762633099
"Bio6",2.28788820902507,0.554915965525634,0.00965086409035264
"Bio6",3.19284785877575,0.564205961334321,0.0104559104372801
"Bio6",4.09780750852643,0.573449064216221,0.0113102849881466
"Bio6",5.00276715827711,0.582638823291329,0.0121972857025648
"Bio6",5.90772680802779,0.591768948537076,0.013103795788754
"Bio6",6.81268645777847,0.600833327844574,0.014019480336519
"Bio6",7.71764610752915,0.609826042926358,0.0149361205308829
"Bio6",8.62260575727983,0.617996017652151,0.01557607870947
"Bio6",9.52756540703051,0.616243474305018,0.0159993232670712
"Bio6",10.4325250567812,0.613794652204759,0.0166630994359721
"Bio6",11.3374847065319,0.61040590368141,0.017649425494341
"Bio6",12.2424443562826,0.601938338754384,0.0198543041465871
"Bio6",13.1474040060332,0.593047810779235,0.0236765081231413
"Bio6",14.0523636557839,0.581268951249846,0.0293470598967142
"Bio6",14.9573233055346,0.569397525556672,0.0361099763755555
"Bio6",15.8622829552853,0.557471490872723,0.043445131960524
"Bio6",16.767242605036,0.545518319431988,0.0510434557928223
"Bio6",17.6722022547866,0.533419565757369,0.0586874042368056
"Bio6",18.5771619045373,0.521375009942962,0.0662945586992959
"Bio6",19.482121554288,0.509159250300464,0.0736396055291054
"Bio6",20.3870812040387,0.497062414178257,0.0807834578319974
"Bio6",21.2920408537894,0.485112820294773,0.0876687573665996
"Bio6",22.19700050354,0.474007093859449,0.0940842519864513
"Bio3",11.8139762878418,0.504390620093408,0.0227266551631556
"Bio3",12.5545794554431,0.503511864158086,0.0221828244221652
"Bio3",13.2951826230444,0.502562276928923,0.0216339348805844
"Bio3",14.0357857906457,0.50120697176529,0.0209564101677187
"Bio3",14.776388958247,0.499833032422662,0.0202887144181814
